asct-b-2d-models-crosswalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anatomical Structures, Cell Types and Biomarkers (ASCT+B) Tables to 2D Reference Object Library Mapping",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Supriya Bidanta; Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-2142-983X; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Katy Börnerr; Rachel Bajema; Bruce W. Herr II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-3321-6137; 0000-0002-3775-8574; 0000-0002-6703-7647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM475.RXGX.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,6/15/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organ_label,organ_id,anatomical_structure_of,source_spatial_entity,node_group,node_name,label,OntologyID,representation_of,svg file of single 2DFTU,exist_asctb,type,REF/1,REF/1/ID,REF/1/NOTES,REF/2,REF/2/ID,REF/2/NOTES,REF/3,REF/3/ID,REF/3/NOTES,REF/4,REF4/ID,REF/4/NOTES,REF/5,REF/5/ID,REF/5/NOTES,REF/6,REF/6/ID,REF/6/NOTES,Inset #
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_32,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_33,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_34,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_35,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_36,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_37,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_38,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_39,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_40,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_41,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_42,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_43,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_44,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_45,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_46,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_47,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_48,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_49,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_50,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_51,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_52,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_53,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_54,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_55,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_56,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_57,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_58,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
Thymus,UBERON:0002370,#FTUThymusLobule_Inset1,#2DRefObjects,T_Cell,T_Cell_59,T cell,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,2d-ftu-thymus-thymus-lobule,0,CT,"Ayran Fidan, Pinar, F. Figen Kaymaz, and Attila Dagdeviren. 2019. ‚ÄúImplications for Thymus Growth in Childhood: Histogenesis of Cortex and Medulla.‚Äù Anatomical Science International 94 (1): 111‚Äì18. https://doi.org/10.1007/s12565-018-0456-8.",https://doi.org/10.1007/s12565-018-0456-8,,"Ross, M.H., and W. Pawlina. 2006. Histology. Lippincott Williams & Wilkins. https://books.google.com/books?id=FoSiGTXn6BUC.",ISBN:9780781767903,,"Ojukwu K, Hutchings D. Histology-small intestine. PathologyOutlines.com website. https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html",https://www.pathologyoutlines.com/topic/smallbowelnormalhistology.html,,,,,,,,,,,
